,doc_name,qualifications,specialities,verification_label,practo_score,practo_votes,description,clinics
441,Dr. Sachin V Shah,"MBBS, MS - Ophthalmology","Ophthalmologist/ Eye Surgeon, 18 Years Experience",Medical Registration Verified,Not Scored,0.0,"Dr. Sachin V Shah is an Ophthalmologist/ Eye Surgeon, Ophthalmology Immunologist and Pediatric Ophthalmologist and Strabismus Specialist in Vikhroli East, Mumbai and has an experience of 18 years in these fields. Dr. Sachin V Shah practices at Vin-R Eye Care Centre in Vikhroli East, Mumbai. He completed MBBS from KIMS,Maharastra in 1996 and MS - Ophthalmology from Dr. Vaishampayan Memorial Medical College in 1999.<br/><br/> Some of the services provided by the doctor are: Eye Checkup - General, Avastin Injections, Glaucoma Evaluation / Treatment, Vitreoretinal Surgery and Anterior Segment Surgery etc.<br/><br/> You can book an instant appointment with Dr. Sachin V Shah on Practo.com.","{'0': {'city': 'Mumbai', 'locality': 'Vikhroli East', 'clinic_geo_coordinates': {'latitude': 19.111056378266927, 'longitude': 72.93029196538555}, 'clinic_address': 'Sai Shradha, B001, Tagore Nagar, Vikhroli East, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/vin-r-eye-care-centre-vikhroli-east', 'clinic_timings': ' MON - SAT 9:00 AM - 2:30 PM5:30 PM - 9:30 PM ', 'clinic_name': 'Vin-R Eye Care Centre'}}"
442,Dr. Vaishal Kenia,"Post Graduate Diploma in Ophthalmology, MS - Ophthalmology, DNB - Ophthalmology, FCPS - Mid. & Gynae","Ophthalmologist/ Eye Surgeon, 24 Years Experience",Medical Registration Verified,96,304.0,"Kenia Eye Hospital family owes its accolade to the Medical Director visionary and the founder of the Hospital, Dr. Vaishal P. Kenia whose depth of intuition and spark of imagination brought up the hospital from a humble beginning to a business house of repute. The facilities offered by our untiring medical services and the quality of service rendered, the hospital has steadily grown in size as well as popularity resulting in expansion.<br/><br/>Dr. Kenia has trained under the Prof. H. R. Koch in Bonn, Germany. Dr. Kenia have also assisted Dr. Jack Dodick in the Eye & Ear, Infirmary, Manhattan, New York. Back then, Dr. Dodick had just developed the technique of Phacolaser and Dr. Kenia was among the favored few who had a chance to learn from the master himself.<br/> You can get the phone number of Dr. Vaishal Kenia on Practo.com.","{'0': {'city': 'Mumbai', 'locality': 'Santacruz West', 'clinic_geo_coordinates': {'latitude': 19.08941898718397, 'longitude': 72.8385266661644}, 'clinic_address': '1st Floor, Rizvi Nagar, SV Road, Landmark : Near Sarang Restaurant, Corner of Milan Subway, Next to Milan Mall, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/hospital/kenia-eye-hospital-santacruz-west', 'clinic_timings': ' MON - SAT 10:00 AM - 1:00 PM4:30 PM - 8:00 PM ', 'clinic_name': 'Kenia Eye Hospital'}}"
443,Dr. Viral Shah,"MBBS, DNB - Ophthalmology, DOMS, MS - Ophthalmology","Ophthalmologist/ Eye Surgeon, 5 Years Experience",Medical Registration Verified,Not Scored,0.0,"Dr. Viral Shah is an Ophthalmologist/ Eye Surgeon in Mira Road, Mumbai and has an experience of 5 years in this field. Dr. Viral Shah practices at Aastha Clinic in Mira Road, Mumbai and Aastha Maternity & Eye Hospital in Mira Road, Mumbai. He completed MBBS, DNB - Ophthalmology from B J Medical College, Ahmedabad in 2004 and DOMS from B J Medical College, Ahmedabad in 2004.<br/><br/> Some of the services provided by the doctor are: Eye Surgery, Cataract Surgery and Eye Muscle Surgery etc.<br/><br/> You can get the phone number of Dr. Viral Shah on Practo.com.","{'1': {'city': 'Mumbai', 'locality': 'Mira Road', 'clinic_geo_coordinates': {'latitude': 19.278886, 'longitude': 72.871058}, 'clinic_address': 'rna liberty apts, Silver Park Road,Near Jangid Complex, Mira Bhayanda, Mira Road. Landmark: opp. RNA Broadway Avenue, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/aastha-maternity-eye-hospital-mira-road', 'clinic_timings': ' MON 10:00 AM - 12:00 PM6:00 PM - 9:00 PM TUE - SAT 10:00 AM - 12:00 PM5:00 PM - 6:00 PM ', 'clinic_name': 'Aastha Maternity & Eye Hospital'}, '0': {'city': 'Mumbai', 'locality': 'Mira Road', 'clinic_geo_coordinates': {'latitude': 19.274915, 'longitude': 72.860294}, 'clinic_address': '# 19, Olympia Bldg., Mira Road (E). Landmark: Near Lord Ayyappa Temple & Near Poonam Sagar Complex, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/aastha-clinic-mira-road', 'clinic_timings': ' TUE - SAT 6:30 PM - 9:00 PM ', 'clinic_name': 'Aastha Clinic'}}"
444,Dr. Quresh Maskati,"MBBS, MS - Ophthalmology","Ophthalmologist/ Eye Surgeon, 32 Years Experience",Medical Registration Verified,97,221.0,"Past president, All India Ophthalmological Society (14-15); Maharashtra Ophthalmological Society (95-96); Bombay ophthalmologists' Association (2000-01); only ophthalmologist in Asia with experience in Pintucci and Boston keratoprosthesis; super specialised in diseases of cornea and anterior segment from Boston and Rochester, USA and in strabismus (squint) from California, USA You can get the phone number of Dr. Quresh Maskati on Practo.com.","{'1': {'city': 'Mumbai', 'locality': 'Charni Road', 'clinic_geo_coordinates': {'latitude': 18.952432235852992, 'longitude': 72.81824111938477}, 'clinic_address': '15/17, Maharshi Karve Road, Landmark : Opposite Charni Road Station, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/hospital/saifee-hospital-charni-road-2', 'clinic_timings': ' MON 7:00 PM - 9:00 PM WED 2:00 PM - 4:00 PM ', 'clinic_name': 'Saifee Hospital'}, '0': {'city': 'Mumbai', 'locality': 'Charni Road', 'clinic_geo_coordinates': {'latitude': 18.951696561491403, 'longitude': 72.81912088394165}, 'clinic_address': '23M, 1st Floor, Harishankar Building, Landmark : Near Saifee Hospital, Opposite Charni Road Station & Above Sumaria Showroom, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/maskati-dental-center-charni-road', 'clinic_timings': ' MON - FRI 4:30 PM - 7:00 PM ', 'clinic_name': 'Maskati Eye Clinic and Maskati Dental Center'}, '2': {'city': 'Mumbai', 'locality': 'Mulund West', 'clinic_geo_coordinates': {'latitude': 19.1683941, 'longitude': 72.9450604}, 'clinic_address': '104, Aroto House, P.K.Road, Landmark : Near Saidham, Near Telephone Exchange, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/surya-eye-institute-and-research-center-mulund-west', 'clinic_timings': ' WED 9:00 AM - 11:00 AM ', 'clinic_name': 'Surya Eye Institute And Research Center'}}"
445,Dr. Hetal Bhatt,"MBBS, MS - Ophthalmology","Ophthalmologist/ Eye Surgeon, 19 Years Experience",Medical Registration Verified,Not Scored,0.0,"Dr. Hetal Bhatt is an Ophthalmologist/ Eye Surgeon in Powai, Mumbai and has an experience of 19 years in this field. Dr. Hetal Bhatt practices at Nihal Nursing Home in Powai, Mumbai and Dr. Sita's Clinic in Powai, Mumbai. The doctor completed MBBS from B J Medical College, Ahmedabad and MS - Ophthalmology from B J Medical College, Ahmedabad in 1995.<br/><br/> The doctor is a member of Bombay Ophthalmologists' Association (BOA), AMC and Aios. Some of the services provided by the doctor are: Eye Checkup - General, Eyelid Surgery, Eye Muscle Surgery, Diabetic Eye Checkup and Eye Surgery etc.<br/><br/> You can get the phone number of Dr. Hetal Bhatt on Practo.com.","{'1': {'city': 'Mumbai', 'locality': 'Powai', 'clinic_geo_coordinates': {'latitude': 19.1253015559589, 'longitude': 72.91905283930646}, 'clinic_address': 'Chamber 2, 1st floor, Nihal hospital,  Shivkrupa CHS, IIT Market, Landmark : Opposite Padmalaya hospital, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/dr-sita-s-clinic-1-2-powai', 'clinic_timings': ' MON - SAT 11:00 AM - 1:30 PM5:00 PM - 9:00 PM ', 'clinic_name': ""Dr. Sita's Clinic""}, '0': {'city': 'Mumbai', 'locality': 'Powai', 'clinic_geo_coordinates': {'latitude': 19.1284154, 'longitude': 72.9196164}, 'clinic_address': '1st Floor, Shiv Krupa, Main Gate Road, Powai, Landmark: Opposite Padmalaya Hospital and Opposite IIT Market, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/hospital/nihal-nursing-home-powai-1', 'clinic_timings': ' MON - SAT 5:00 PM - 7:00 PM ', 'clinic_name': 'Nihal Nursing Home'}}"
446,Dr. Sanjay Sonawale,"MBBS, MS - Ophthalmology, DOMS","Ophthalmologist/ Eye Surgeon, 18 Years Experience",Medical Registration Verified,88,67.0,Dr. Sanjay Sonawale is a well-known Ophthalmologist in having 16 years of hands on experience and have treated thousands of patients till date. He has also done 1000+ Cataract Surgeries till date. You can book an instant appointment with Dr. Sanjay Sonawale on Practo.com.,"{'1': {'city': 'Mumbai', 'locality': 'Kandivali East', 'clinic_geo_coordinates': {'latitude': 19.201481, 'longitude': 72.859059}, 'clinic_address': 'Sanchaiti Hospital, Akurli Road, Kandivali East. Landmark: Opp. to Big Bazar, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/hospital/dr-jaideep-mankani-s-clinic-kandivali-east-1', 'clinic_timings': ' MON - SAT 6:00 PM - 7:00 PM ', 'clinic_name': 'Sanchaiti Hospital, Station Road'}, '0': {'city': 'Mumbai', 'locality': 'Nalasopara West', 'clinic_geo_coordinates': {'latitude': 19.418382028882085, 'longitude': 72.81541004776955}, 'clinic_address': '#C 003, Indraprastha CHS, ST Depot Road, Nalasopara West, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/kshitij-vision-centre-arthritis-clinic-nalasopara', 'clinic_timings': ' MON - SAT 11:00 AM - 4:00 PM ', 'clinic_name': 'Kshitij Vision Centre & Arthritis Clinic'}}"
447,Dr. Pranay Kapadia,"MS - Ophthalmology, DOMS, FCPS, DNB, P.G.D.H.M.S, P.G.D.H.H.M","Ophthalmologist/ Eye Surgeon, 18 Years Experience",Medical Registration Verified,100,19.0,"Dr. Pranay Kapadia is an Ophthalmologist/ Eye Surgeon in Khar West, Mumbai and has an experience of 18 years in this field. Dr. Pranay Kapadia practices at Kapadia Eye Care in Khar West, Mumbai, Roshni Eye Clinic in Charni Road, Mumbai and Dev Ashish in Khar West, Mumbai. He completed MS - Ophthalmology from Sheth G. S. Medical College in 1999, DOMS from College of Physician & Surgeons in 1995 and FCPS from Fellow College of physician & surgeon in 1999.<br/><br/> He is a member of All India Ophthalmological Society and Bombay Ophthalmologists' Association (BOA). Some of the services provided by the doctor are: Trabeculectomy, Oculoplastic Surgery, Optical Coherence Tomography (OCT), Visual Field Test and Avastin Injections etc.<br/><br/> You can book an instant appointment with Dr. Pranay Kapadia on Practo.com.","{'1': {'city': 'Mumbai', 'locality': 'Charni Road', 'clinic_geo_coordinates': {'latitude': 18.952176, 'longitude': 72.8172594}, 'clinic_address': ""27 AAA, 1st Floor, Above Good Luck Motor training school, Opp Charni Road Station East. Near Saifee Hospital, Queen's Road. Charni Road, Mumbai"", 'clinic_url': 'https://www.practo.com/mumbai/clinic/roshni-eye-clinic-charni-road', 'clinic_timings': ' MON - FRI 10:00 AM - 2:00 PM ', 'clinic_name': 'Roshni Eye Clinic'}, '0': {'city': 'Mumbai', 'locality': 'Khar West', 'clinic_geo_coordinates': {'latitude': 19.075094, 'longitude': 72.8238923}, 'clinic_address': 'Dev Ashish, Ground floor, Flat no 4, Opp Hanuman Temple, Dandpada, Khar Danda Road, Khar west, Mumbai - 400052, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/kapadia-eye-care-khar-west', 'clinic_timings': ' MON - SAT 7:00 PM - 9:00 PM ', 'clinic_name': 'Kapadia Eye Care'}, '3': {'city': 'Mumbai', 'locality': 'Bandra West', 'clinic_geo_coordinates': {'latitude': 19.0631897, 'longitude': 72.8349156}, 'clinic_address': 'Mirabelle, 1 st floor, Above Scandal shoes. Next to National College. Linking Road. Bandra west, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/laser-vision-international-centre-bandra-west', 'clinic_timings': ' MON, WED, FRI 3:00 PM - 5:00 PM ', 'clinic_name': 'Laser Vision International Centre\xe2\x80\x8e'}, '2': {'city': 'Mumbai', 'locality': 'Khar West', 'clinic_geo_coordinates': {'latitude': 'NA', 'longitude': 'NA'}, 'clinic_address': 'Flat No. 4, Opp. Hanuman Mandir,Khardanda Road, Dandpada, Khar West, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/dev-ashish-khar-west', 'clinic_timings': 'Not Mentioned', 'clinic_name': 'Dev Ashish'}, '5': {'city': 'Mumbai', 'locality': 'Grant Road', 'clinic_geo_coordinates': {'latitude': 18.9604637, 'longitude': 72.8102324}, 'clinic_address': 'Crescent Mansion, ground floor, Opp Gamdevi Police station, Pandita Ramabai Road, Mumbai, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/eye-clinic-95-grant-road', 'clinic_timings': ' ON - CALL Visits on prior appointments. ', 'clinic_name': 'Eye Clinic'}, '4': {'city': 'Mumbai', 'locality': 'Lal baug', 'clinic_geo_coordinates': {'latitude': 18.988772, 'longitude': 72.836175}, 'clinic_address': 'Shop no 37 and 38. Digvijay Mills Compound. Near Sardar Hotel. Opp Lalbaug Bridge. Dr. Ambedkar Road. Lalbaug. Mumbai, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/kapadia-eye-care-lal-baug', 'clinic_timings': ' THU 3:00 PM - 5:00 PM ', 'clinic_name': 'Kapadia Eye Care'}}"
448,Dr. Nirav  Rohit  Agrawat,"MBBS, MS - Ophthalmology","Ophthalmologist/ Eye Surgeon, 12 Years Experience",Medical Registration Verified,99,488.0,"He is a member of All India Ophthalmological Society and Bombay Ophthalmologists' Association (BOA). Some of the services provided by the doctor are: Refractive Surgery, Phacoemulsification Surgery, Laser Refractive & Cataract Surgery, Eye Surgery and Oculoplastic Surgery etc.<br/><br/>You can find various information about Dr. Nirav Rohit Agrawat on Practo.com. You can book an instant appointment with Dr. Nirav  Rohit  Agrawat on Practo.com.","{'0': {'city': 'Mumbai', 'locality': 'Borivali East', 'clinic_geo_coordinates': {'latitude': 19.23486302006311, 'longitude': 72.86423563957214}, 'clinic_address': 'Office No:10, 1st Floor, Shantivan, Gangadhar Nagar CHS Ltd, Near Ganesh Mandir, Nancy Colony Road, Landmark : Opposite. Cosmos Bank, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/rohit-eye-care-centre-rohit-dental-care-borivali-east-1', 'clinic_timings': ' MON - SAT 10:30 AM - 1:00 PM5:30 PM - 8:30 PM ', 'clinic_name': 'Rohit Eye Care Centre & Rohit Dental Care'}}"
449,Dr. Shahnawaz Kazi,"MBBS, DNB - Ophthalmology, FCPS- Ophthalmology, FRCS - Ophthalmology (Glasgow)","Ophthalmologist/ Eye Surgeon, 11 Years Experience",Medical Registration Verified,100,37.0,To advance in the field of vitreoretinal sciences with an institute with overall development in the different sub-specialties in ophthalmology in keeping with the latest technological advancements. You can book an instant appointment with Dr. Shahnawaz Kazi on Practo.com.,"{'1': {'city': 'Mumbai', 'locality': 'Mira Road', 'clinic_geo_coordinates': {'latitude': 19.284223, 'longitude': 72.862362}, 'clinic_address': 'Asmita Enclave, Nayan Nagar, Mira Road. Landmark: Opposite To Rasad Mall, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/hospital/umrao-hospital-mira-road', 'clinic_timings': ' SAT 11:00 AM - 1:30 PM ', 'clinic_name': 'Wockhardt Hospital'}, '0': {'city': 'Mumbai', 'locality': 'Andheri West', 'clinic_geo_coordinates': {'latitude': 19.139583479115615, 'longitude': 72.80912965536118}, 'clinic_address': 'Shop Number 4, Silver Streak, Yari Road, Landmark : Opposite Madina Masjid, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/ashu-eye-clinic-andheri-west', 'clinic_timings': ' MON, WED - THU, SAT 5:00 PM - 8:00 PM ', 'clinic_name': 'Ashu Eye Clinic'}, '3': {'city': 'Mumbai', 'locality': 'Shivaji Park', 'clinic_geo_coordinates': {'latitude': 19.0234263, 'longitude': 72.837901}, 'clinic_address': '698-B, Ranade Road, Dadar (W), Landmark : Nera Shivaji Park, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/hospital/shushrusha-hospital-opd-7-pm-dadar-west', 'clinic_timings': ' TUE 11:00 AM - 12:00 PM FRI 3:00 PM - 4:00 PM ', 'clinic_name': ""Shushrusha Citizens' Co-operative Hospital""}, '2': {'city': 'Mumbai', 'locality': 'Andheri West', 'clinic_geo_coordinates': {'latitude': 19.121948824525788, 'longitude': 72.8459644317627}, 'clinic_address': ""701/702, 7th Floor, Pearl Plaza Building, Landmark : Behind McDonald's And Opposite To Railway Station, Mumbai"", 'clinic_url': 'https://www.practo.com/mumbai/clinic/ashu-laser-vision-andheri-west', 'clinic_timings': ' MON 9:00 AM - 5:00 PM WED 11:00 AM - 5:00 PM THU, SAT 2:00 PM - 5:00 PM ', 'clinic_name': 'Ashu Laser Vision'}}"
450,Dr. Reshma Jhaveri,"D.O, DNB - Ophthalmology, ICO, MBBS, Fellowship in Glaucoma, Felowship in Medical Retina","Ophthalmologist/ Eye Surgeon, 15 Years Experience",Medical Registration Verified,100,34.0,"Dr Reshma Jhaveri, a specialist in cataract and refractive surgery has commitment herself excellently to patients from all walks of society. Dr Reshma Jhaveri brings in years of experience and dedication in field of glaucoma,cataract and Lasik surgeries. Located in the prime location of Juhu scheme, Mumbai, she works in a very elegant, well equipped clinic with state of the art equipment and instruments. She possesses many certifications and has had the honor of holding many fellowships. You can book an instant appointment with Dr. Reshma Jhaveri on Practo.com.","{'1': {'city': 'Mumbai', 'locality': 'Vileparle West', 'clinic_geo_coordinates': {'latitude': 19.096005711669722, 'longitude': 72.84082982685504}, 'clinic_address': 'S.V. Road, Landmark : Opposite Pavan Hans & Juhu Beach, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/nanavati-hospital-vileparle-west', 'clinic_timings': ' WED - FRI 11:00 AM - 12:00 PM ', 'clinic_name': 'Nanavati Super Speciality Hospital'}, '0': {'city': 'Mumbai', 'locality': 'Juhu', 'clinic_geo_coordinates': {'latitude': 19.10415768429406, 'longitude': 72.83510684967041}, 'clinic_address': 'Mani Bhuvan, Ground Floor Ns Road No 3 Swastik Society 45, Landmark : Near Bhrahmakumari Rajyoga, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/sure-sight-eye-care-juhu', 'clinic_timings': ' MON - TUE 11:00 AM - 12:30 PM5:00 PM - 7:00 PM WED - FRI 5:00 PM - 7:00 PM SAT 11:00 AM - 12:30 PM ', 'clinic_name': 'Sure Sight Eye Care'}, '2': {'city': 'Mumbai', 'locality': 'Andheri West', 'clinic_geo_coordinates': {'latitude': 19.105656, 'longitude': 72.836733}, 'clinic_address': 'Plot Number 38/39, Main Gulmohor Road, J.V.P.D. Scheme, Juhu, Landmark : Opposite Juhu Supreme Shopping Centre, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/hospital/criticare-multi-speciality-hospital-research-centre-andheri-west', 'clinic_timings': ' MON - SAT 9:30 AM - 11:00 AM ', 'clinic_name': 'Criti Care Multi Speciality Hospital & Research Centre'}}"
